frame,fps,latency_ms,cpu_percent,raw_messages,context_messages,decision_messages,priority_scores,priority_levels,final_messages
330,11.75,84.52,56.3,2,0,0,,,
331,11.81,84.11,61.8,2,0,0,,,
332,11.85,83.73,56.3,2,0,0,,,
333,11.81,84.09,58.8,2,0,0,,,
334,11.71,84.78,58.1,2,0,0,,,
335,10.98,90.46,67.6,2,0,0,,,
336,11.76,84.39,60.0,2,0,0,,,
337,11.81,84.07,58.8,2,0,0,,,
338,11.51,86.22,57.6,2,1,0,,,
339,11.78,84.31,60.6,2,0,0,,,
340,11.79,84.21,56.2,2,0,0,,,
341,11.82,84.02,59.4,2,0,0,,,
342,11.77,84.35,61.1,2,0,0,,,
343,11.83,83.95,56.2,2,0,0,,,
344,11.75,84.51,58.1,2,0,0,,,
345,11.71,84.79,56.3,2,0,0,,,
346,11.63,85.39,56.2,2,0,0,,,
347,11.56,85.92,60.6,2,0,0,,,
348,11.76,84.44,56.2,2,0,0,,,
349,11.79,84.23,56.3,2,0,0,,,
350,11.22,88.5,62.9,2,0,0,,,
351,11.64,85.25,58.8,2,1,0,,,
352,11.72,84.72,62.2,2,0,0,,,
353,11.76,84.44,58.1,2,0,0,,,
354,11.75,84.53,58.8,2,0,0,,,
355,11.78,84.32,61.1,1,0,0,,,
356,11.75,84.51,60.6,1,0,0,,,
357,11.93,83.21,56.2,1,0,0,,,
358,11.84,83.83,56.3,1,0,0,,,
359,11.85,83.78,58.1,0,0,0,,,
360,11.73,84.61,58.8,1,0,0,,,
361,11.54,86.1,60.0,1,0,0,,,
362,11.76,84.4,62.2,1,0,0,,,
363,11.81,84.08,60.6,1,0,0,,,
364,11.75,84.51,57.6,1,0,0,,,
365,11.78,84.32,58.8,1,0,0,,,
366,11.74,84.57,61.8,0,0,0,,,
367,11.81,84.11,56.3,1,0,0,,,
368,11.75,84.47,56.3,1,0,0,,,
369,11.71,84.79,64.9,1,0,0,,,
370,11.69,84.89,57.6,1,0,0,,,
371,11.8,84.16,60.0,1,0,0,,,
372,11.72,84.72,63.9,1,0,0,,,
373,11.53,86.13,60.0,1,0,0,,,
374,11.77,84.35,58.8,1,0,0,,,
375,11.82,84.04,54.8,1,0,0,,,
376,11.83,83.92,58.1,0,0,0,,,
377,11.77,84.34,62.2,1,0,0,,,
378,11.73,84.6,56.3,1,0,0,,,
379,11.78,84.3,58.1,1,0,0,,,
380,11.76,84.41,62.2,1,0,0,,,
381,11.75,84.53,60.6,1,0,0,,,
382,11.79,84.21,56.3,1,0,0,,,
383,11.83,83.97,53.3,2,1,0,,,
384,11.8,84.1,63.9,2,0,0,,,
385,11.61,85.52,62.2,2,0,0,,,
386,11.78,84.31,57.6,2,0,0,,,
387,11.79,84.22,63.9,2,0,0,,,
388,11.8,84.14,56.3,2,0,0,,,
389,11.83,83.95,54.8,2,0,0,,,
390,11.82,83.97,63.9,2,0,0,,,
391,11.82,84.03,62.2,2,0,0,,,
392,11.75,84.46,57.6,2,0,0,,,
393,11.71,84.79,60.6,2,0,0,,,
394,10.31,96.22,59.5,2,0,0,,,
395,11.71,84.82,61.1,2,0,0,,,
396,11.57,85.85,53.3,2,0,0,,,
397,11.61,85.55,57.6,2,1,0,,,
398,11.67,85.11,60.0,2,1,0,,,
399,11.73,84.66,58.8,3,1,0,,,
400,11.72,84.7,62.9,3,0,0,,,
401,11.6,85.61,58.8,2,0,0,,,
402,11.72,84.71,60.0,2,0,0,,,
403,11.64,85.31,57.6,2,0,0,,,
404,11.64,85.31,61.1,2,0,0,,,
405,11.55,86.01,56.3,2,0,0,,,
406,11.55,85.97,58.8,2,0,0,,,
407,11.68,85.06,57.6,2,0,0,,,
408,11.43,86.9,59.4,2,0,0,,,
409,11.65,85.26,62.2,2,0,0,,,
410,11.75,84.49,57.6,2,0,0,,,
411,11.8,84.13,61.1,2,0,0,,,
412,11.68,85.04,57.6,2,0,0,,,
413,11.69,84.98,56.3,3,1,0,,,
414,11.68,85.02,62.2,3,0,0,,,
415,11.79,84.26,59.4,3,0,0,,,
416,11.75,84.47,61.1,3,0,0,,,
417,11.64,85.35,62.2,3,0,0,,,
418,11.7,84.86,54.8,2,0,0,,,
419,11.72,84.75,62.2,2,0,0,,,
420,11.5,86.33,58.8,2,0,0,,,
421,11.62,85.5,58.8,3,0,0,,,
422,11.7,84.88,63.9,3,0,0,,,
423,11.62,85.47,57.6,3,0,0,,,
424,11.72,84.73,58.8,1,0,0,,,
425,11.7,84.86,56.3,2,0,0,,,
426,11.64,85.29,56.3,3,0,0,,,
427,11.58,85.8,57.6,3,1,1,0.474,MEDIUM,Person on your left
428,11.69,84.96,60.0,2,0,0,,,
429,11.57,85.87,56.2,3,0,0,,,
430,11.64,85.28,60.0,3,1,0,,,
431,11.56,85.88,58.8,2,0,0,,,
432,11.55,85.99,58.8,3,0,0,,,
433,11.71,84.81,62.2,3,0,0,,,
434,11.82,84.02,61.8,2,0,0,,,
435,11.81,84.11,56.3,3,1,1,0.526,MEDIUM,Person on your left
436,11.74,84.6,54.8,3,0,0,,,
437,11.81,84.1,62.2,2,0,0,,,
438,11.67,85.06,57.6,2,0,0,,,
439,11.82,84.04,54.8,2,0,0,,,
440,11.66,85.14,63.9,2,1,1,0.597,MEDIUM,Person on your left
441,11.82,83.97,58.8,2,0,0,,,
442,11.71,84.8,54.8,2,0,0,,,
443,11.59,85.7,63.2,2,0,0,,,
444,11.73,84.65,54.8,2,0,0,,,
445,11.68,85.0,61.1,2,0,0,,,
446,11.77,84.33,58.1,1,1,1,0.664,MEDIUM,Person very close on your left
447,11.75,84.53,60.0,1,0,0,,,
448,11.63,85.33,57.6,1,0,0,,,
449,11.74,84.6,56.3,1,1,1,0.739,HIGH,Person very close ahead
450,11.71,84.8,61.1,1,0,0,,,
451,11.76,84.45,57.6,1,0,0,,,
452,10.42,95.36,64.1,1,1,1,0.818,HIGH,Person very close ahead
453,11.73,84.69,61.8,1,0,0,,,
454,11.58,85.72,57.6,1,0,0,,,
455,10.63,93.48,64.1,1,0,0,,,
456,11.68,84.91,57.6,1,0,0,,,
457,11.73,84.68,62.2,1,0,0,,,
458,11.62,85.47,57.6,4,4,1,0.735,HIGH,Person very close on your right
459,11.74,84.64,61.8,2,1,0,,,
460,11.64,85.3,58.8,1,0,0,,,
461,11.78,84.33,57.6,1,0,0,,,
462,11.77,84.39,62.2,1,0,0,,,
463,11.53,86.12,62.9,1,0,0,,,
464,11.59,85.67,61.1,1,0,0,,,
465,11.81,84.12,57.6,1,0,0,,,
466,11.53,86.08,60.0,1,0,0,,,
467,11.78,84.34,56.7,1,0,0,,,
468,11.85,83.78,58.8,1,0,0,,,
469,11.78,84.28,61.1,1,0,0,,,
470,11.72,84.7,58.8,1,0,0,,,
471,11.76,84.44,56.3,1,0,0,,,
472,11.69,84.92,61.1,1,0,0,,,
473,11.79,84.21,56.7,1,0,0,,,
474,11.82,84.01,56.3,1,0,0,,,
475,11.75,84.49,62.2,1,0,0,,,
476,11.64,85.27,58.8,1,0,0,,,
477,11.79,84.2,57.6,1,0,0,,,
478,11.55,85.93,57.6,1,0,0,,,
479,11.74,84.58,60.6,1,0,0,,,
480,11.72,84.71,61.1,1,0,0,,,
481,11.78,84.28,56.3,1,0,0,,,
482,11.79,84.23,56.3,1,0,0,,,
483,11.79,84.24,63.2,1,0,0,,,
484,11.63,85.35,62.9,1,0,0,,,
485,11.8,84.16,57.6,1,0,0,,,
486,11.7,84.84,58.8,1,0,0,,,
487,11.7,84.87,56.3,1,0,0,,,
488,11.67,85.07,64.9,1,0,0,,,
489,11.68,84.98,60.0,1,0,0,,,
490,11.41,86.98,58.8,1,0,0,,,
491,11.76,84.48,62.2,1,0,0,,,
492,11.72,84.69,61.1,1,0,0,,,
493,11.71,84.79,56.3,1,0,0,,,
494,11.72,84.69,60.6,1,0,0,,,
495,11.7,84.84,58.8,1,0,0,,,
496,11.73,84.66,54.8,1,0,0,,,
497,11.69,84.99,60.0,1,0,0,,,
498,11.76,84.41,57.6,1,0,0,,,
499,11.69,84.99,62.2,1,0,0,,,
500,11.68,84.92,56.2,1,0,0,,,
501,11.57,85.84,58.1,1,0,0,,,
