frame,fps,latency_ms,cpu_percent,raw_messages,context_messages,decision_messages,priority_scores,priority_levels,final_messages
590,11.65,85.23,61.1,1,0,0,,,
591,11.7,84.83,58.8,1,0,0,,,
592,11.69,84.9,60.0,1,0,0,,,
593,11.73,84.65,57.6,1,0,0,,,
594,11.67,85.08,62.9,1,0,0,,,
595,11.81,84.04,58.8,1,0,0,,,
596,11.71,84.71,57.6,1,0,0,,,
597,11.76,84.36,61.1,1,0,0,,,
598,11.75,84.42,58.1,1,0,0,,,
599,11.33,87.67,58.8,1,0,0,,,
600,11.77,84.34,56.3,1,0,0,,,
601,11.83,83.87,61.8,1,0,0,,,
602,11.76,84.37,60.0,1,0,0,,,
603,11.75,84.45,60.0,1,0,0,,,
604,11.79,84.19,56.7,1,0,0,,,
605,11.76,84.41,62.2,1,0,0,,,
606,11.74,84.47,57.6,1,0,0,,,
607,11.71,84.74,53.3,1,0,0,,,
608,11.79,84.14,62.9,1,0,0,,,
609,11.75,84.49,58.8,1,0,0,,,
610,11.77,84.28,57.6,1,0,0,,,
611,11.61,85.53,60.0,1,0,0,,,
612,11.77,84.27,56.7,1,0,0,,,
613,11.9,83.44,58.8,1,0,0,,,
614,11.72,84.68,60.0,1,0,0,,,
615,11.81,84.02,60.6,1,0,0,,,
616,11.74,84.54,56.3,1,0,0,,,
617,11.7,84.81,56.3,1,0,0,,,
618,11.87,83.56,59.4,1,0,0,,,
619,11.73,84.6,57.6,1,0,0,,,
620,11.74,84.54,63.2,1,0,0,,,
621,11.7,84.81,56.3,3,2,0,,,
622,11.74,84.5,57.6,3,0,0,,,
623,11.52,86.2,61.8,3,0,0,,,
624,11.68,84.94,54.8,3,0,0,,,
625,11.78,84.22,58.8,3,0,0,,,
626,11.69,84.89,58.8,3,0,0,,,
627,11.63,85.34,62.2,3,0,0,,,
628,11.72,84.67,61.8,3,0,0,,,
629,11.7,84.86,60.0,3,0,0,,,
630,11.73,84.6,57.6,3,0,0,,,
631,11.73,84.64,56.3,3,1,1,0.729,HIGH,Person very close ahead
632,11.75,84.41,61.1,3,0,0,,,
633,11.8,84.13,58.1,3,0,0,,,
634,11.47,86.39,56.3,3,0,0,,,
635,11.6,85.55,58.8,3,1,1,0.785,HIGH,Person very close ahead
636,11.73,84.56,62.2,3,0,0,,,
637,11.73,84.61,58.8,3,1,1,0.732,HIGH,Person very close ahead
638,11.73,84.62,58.8,3,0,0,,,
639,11.89,83.46,62.9,3,1,1,0.8,HIGH,Person very close ahead
640,11.75,84.48,57.6,3,0,0,,,
641,11.74,84.55,57.6,3,0,0,,,
642,11.83,83.91,58.8,2,0,0,,,
643,11.8,84.13,62.9,2,0,0,,,
644,11.86,83.69,58.8,2,0,0,,,
645,11.79,84.18,56.3,2,0,0,,,
646,10.76,92.25,64.7,2,0,0,,,
647,11.79,84.22,60.0,2,0,0,,,
648,11.74,84.48,57.6,2,0,0,,,
649,11.69,84.95,54.8,2,0,0,,,
650,11.78,84.24,60.0,2,0,0,,,
651,11.66,85.16,57.6,1,0,0,,,
652,11.69,84.87,57.6,2,0,0,,,
653,11.71,84.76,57.6,2,0,0,,,
654,11.65,85.19,54.8,2,0,0,,,
655,11.77,84.33,60.0,1,0,0,,,
656,11.66,85.12,53.3,2,0,0,,,
657,11.06,89.83,55.9,1,0,0,,,
658,11.45,86.7,61.8,2,0,0,,,
659,10.64,93.3,56.8,1,0,0,,,
660,11.7,84.83,60.0,2,0,0,,,
661,11.71,84.77,56.3,2,0,0,,,
662,11.81,84.0,62.9,1,0,0,,,
663,11.76,84.42,60.0,2,0,0,,,
664,11.7,84.8,56.3,2,0,0,,,
665,11.64,85.31,60.0,2,0,0,,,
666,11.56,85.83,57.6,2,0,0,,,
667,11.71,84.73,56.3,2,0,0,,,
668,11.62,85.36,60.0,2,0,0,,,
669,11.56,85.87,61.1,2,0,0,,,
670,11.54,86.0,63.2,2,0,0,,,
671,11.53,86.06,57.1,2,0,0,,,
672,11.64,85.28,58.8,2,0,0,,,
673,11.65,85.23,61.1,2,0,0,,,
674,11.58,85.65,58.8,2,0,0,,,
675,11.59,85.69,62.2,2,0,0,,,
676,11.57,85.76,60.0,2,0,0,,,
677,11.63,85.36,60.0,2,0,0,,,
678,11.64,85.22,58.8,2,0,0,,,
679,11.76,84.37,58.8,1,0,0,,,
