timestamp,tracker,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,objects_count,unique_ids,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages
1779293271.92,old,S3_multi_person,1,196,12.0,83.33,56.3,2,4,16,2,0,0,0,
1779293272.005,old,S3_multi_person,1,197,11.96,83.58,57.6,2,4,16,2,0,0,0,
1779293272.089,old,S3_multi_person,1,198,12.01,83.24,56.3,3,3,16,3,0,0,0,
1779293272.174,old,S3_multi_person,1,199,11.9,84.03,60.0,3,3,16,3,0,0,0,
1779293272.261,old,S3_multi_person,1,200,11.74,85.16,58.3,2,3,16,2,0,0,0,
1779293272.346,old,S3_multi_person,1,201,11.79,84.8,56.3,2,3,16,2,0,0,0,
1779293272.431,old,S3_multi_person,1,202,11.92,83.86,57.6,2,3,16,2,0,0,0,
1779293272.518,old,S3_multi_person,1,203,11.7,85.49,56.2,2,3,16,2,0,0,0,
1779293272.605,old,S3_multi_person,1,204,11.62,86.02,57.1,3,3,16,3,0,0,0,
1779293272.69,old,S3_multi_person,1,205,11.89,84.11,61.1,4,4,17,4,1,0,0,
1779293272.775,old,S3_multi_person,1,206,12.02,83.18,61.1,3,4,17,3,0,0,0,
1779293272.859,old,S3_multi_person,1,207,11.96,83.63,61.1,4,4,17,4,0,0,0,
1779293272.945,old,S3_multi_person,1,208,11.8,84.72,56.3,3,4,17,3,0,0,0,
1779293273.032,old,S3_multi_person,1,209,11.67,85.68,60.5,3,4,17,3,0,0,0,
1779293273.118,old,S3_multi_person,1,210,11.78,84.92,54.8,4,4,17,4,1,1,0.66,Person very close on your right
1779293273.205,old,S3_multi_person,1,211,11.71,85.36,58.8,3,4,17,3,0,0,0,
1779293273.292,old,S3_multi_person,1,212,11.59,86.26,60.5,3,4,17,3,0,0,0,
1779293273.379,old,S3_multi_person,1,213,11.7,85.47,53.3,3,4,17,3,0,0,0,
1779293273.465,old,S3_multi_person,1,214,11.68,85.6,57.1,3,4,17,3,0,0,0,
1779293273.552,old,S3_multi_person,1,215,11.61,86.1,58.8,3,4,17,3,0,0,0,
1779293273.641,old,S3_multi_person,1,216,11.48,87.1,58.3,3,4,17,3,0,0,0,
1779293273.727,old,S3_multi_person,1,217,11.74,85.17,61.1,4,4,17,4,0,0,0,
1779293273.813,old,S3_multi_person,1,218,11.73,85.28,57.6,4,4,17,4,0,0,0,
1779293273.9,old,S3_multi_person,1,219,11.67,85.67,61.5,3,4,17,3,0,0,0,
1779293273.987,old,S3_multi_person,1,220,11.74,85.19,54.8,3,4,17,3,0,0,0,
1779293274.073,old,S3_multi_person,1,221,11.72,85.36,60.0,3,4,17,3,0,0,0,
1779293274.158,old,S3_multi_person,1,222,11.98,83.45,55.9,4,4,17,4,0,0,0,
1779293274.245,old,S3_multi_person,1,223,11.58,86.37,62.2,4,4,17,4,0,0,0,
1779293274.332,old,S3_multi_person,1,224,11.65,85.82,60.0,4,4,17,4,0,0,0,
1779293274.419,old,S3_multi_person,1,225,11.62,86.03,57.1,3,4,17,3,0,0,0,
1779293274.506,old,S3_multi_person,1,226,11.67,85.67,57.6,2,4,17,2,0,0,0,
1779293274.593,old,S3_multi_person,1,227,11.65,85.86,60.0,2,4,17,2,0,0,0,
1779293274.682,old,S3_multi_person,1,228,11.31,88.38,64.1,3,4,17,3,0,0,0,
1779293274.773,old,S3_multi_person,1,229,11.2,89.25,64.1,3,4,17,3,0,0,0,
1779293274.859,old,S3_multi_person,1,230,11.71,85.43,61.1,3,4,17,3,0,0,0,
1779293274.946,old,S3_multi_person,1,231,11.67,85.71,55.9,3,4,17,3,0,0,0,
1779293275.033,old,S3_multi_person,1,232,11.66,85.77,56.3,3,4,17,3,0,0,0,
1779293275.118,old,S3_multi_person,1,233,11.98,83.5,60.0,3,4,17,3,0,0,0,
1779293275.204,old,S3_multi_person,1,234,11.71,85.36,62.2,3,4,17,3,0,0,0,
1779293275.293,old,S3_multi_person,1,235,11.43,87.45,59.5,3,3,17,3,0,0,0,
1779293275.38,old,S3_multi_person,1,236,11.68,85.63,58.8,4,4,18,4,1,0,0,
1779293275.467,old,S3_multi_person,1,237,11.64,85.91,54.5,4,4,18,4,0,0,0,
1779293275.552,old,S3_multi_person,1,238,11.92,83.9,58.8,3,4,18,3,0,0,0,
1779293275.636,old,S3_multi_person,1,239,11.95,83.65,54.8,4,4,18,4,0,0,0,
1779293275.723,old,S3_multi_person,1,240,11.72,85.33,60.0,3,4,18,3,0,0,0,
1779293275.809,old,S3_multi_person,1,241,11.72,85.32,53.3,4,4,18,4,0,0,0,
1779293275.894,old,S3_multi_person,1,242,11.99,83.38,60.0,4,4,18,4,0,0,0,
1779293275.979,old,S3_multi_person,1,243,11.97,83.55,61.1,4,4,18,4,0,0,0,
1779293276.063,old,S3_multi_person,1,244,12.0,83.33,56.3,3,4,18,3,0,0,0,
1779293276.148,old,S3_multi_person,1,245,12.02,83.23,56.3,4,4,18,4,0,0,0,
1779293276.234,old,S3_multi_person,1,246,11.78,84.91,56.3,4,4,18,4,0,0,0,
1779293276.319,old,S3_multi_person,1,247,11.93,83.82,58.3,4,4,18,4,0,0,0,
1779293276.403,old,S3_multi_person,1,248,11.99,83.4,58.8,4,4,18,4,0,0,0,
1779293276.488,old,S3_multi_person,1,249,11.96,83.61,58.8,3,4,18,3,0,0,0,
1779293276.573,old,S3_multi_person,1,250,11.93,83.83,57.6,3,4,18,3,0,0,0,
1779293276.657,old,S3_multi_person,1,251,11.99,83.41,57.6,3,4,18,3,0,0,0,
1779293276.743,old,S3_multi_person,1,252,11.88,84.19,61.1,3,4,18,3,0,0,0,
1779293276.829,old,S3_multi_person,1,253,11.67,85.67,56.3,3,4,18,3,0,0,0,
1779293276.915,old,S3_multi_person,1,254,11.92,83.89,59.5,3,4,18,3,0,0,0,
1779293277.0,old,S3_multi_person,1,255,11.93,83.84,57.6,4,5,19,4,1,1,0.469,Person on your right
1779293277.084,old,S3_multi_person,1,256,11.95,83.7,56.3,4,5,19,4,0,0,0,
1779293277.169,old,S3_multi_person,1,257,11.96,83.59,58.8,3,5,19,3,0,0,0,
1779293277.256,old,S3_multi_person,1,258,11.64,85.89,61.1,3,5,19,3,0,0,0,
1779293277.341,old,S3_multi_person,1,259,11.98,83.49,57.6,3,4,19,3,0,0,0,
1779293277.425,old,S3_multi_person,1,260,12.0,83.33,54.5,3,4,19,3,0,0,0,
1779293277.51,old,S3_multi_person,1,261,11.94,83.74,61.8,3,4,19,3,0,0,0,
1779293277.595,old,S3_multi_person,1,262,11.92,83.87,58.3,3,4,19,3,0,0,0,
1779293277.679,old,S3_multi_person,1,263,11.99,83.42,60.0,3,4,19,3,0,0,0,
1779293277.764,old,S3_multi_person,1,264,11.92,83.89,58.8,4,4,19,4,0,0,0,
1779293277.849,old,S3_multi_person,1,265,11.95,83.67,57.6,4,4,19,4,0,0,0,
1779293277.933,old,S3_multi_person,1,266,12.03,83.15,57.6,4,4,19,4,0,0,0,
