timestamp,tracker,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,objects_count,unique_ids,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages
1779293750.104,bytetrack,S3_multi_person,1,131,11.87,84.27,56.3,3,3,6,3,0,0,0,
1779293750.192,bytetrack,S3_multi_person,1,132,11.6,86.23,57.6,2,2,6,2,0,0,0,
1779293750.279,bytetrack,S3_multi_person,1,133,11.57,86.41,55.9,2,2,6,2,0,0,0,
1779293750.364,bytetrack,S3_multi_person,1,134,11.84,84.47,56.3,2,2,6,2,0,0,0,
1779293750.45,bytetrack,S3_multi_person,1,135,11.85,84.42,58.8,2,2,6,2,0,0,0,
1779293750.535,bytetrack,S3_multi_person,1,136,11.83,84.56,58.3,2,2,6,2,0,0,0,
1779293750.621,bytetrack,S3_multi_person,1,137,11.84,84.48,57.6,2,2,6,2,0,0,0,
1779293750.706,bytetrack,S3_multi_person,1,138,11.81,84.64,56.3,2,2,6,2,0,0,0,
1779293750.792,bytetrack,S3_multi_person,1,139,11.81,84.66,58.3,3,3,6,3,0,0,0,
1779293750.878,bytetrack,S3_multi_person,1,140,11.75,85.11,57.6,3,3,6,3,0,0,0,
1779293750.963,bytetrack,S3_multi_person,1,141,11.81,84.67,58.8,2,2,6,2,0,0,0,
1779293751.049,bytetrack,S3_multi_person,1,142,11.84,84.49,57.1,2,2,6,2,0,0,0,
1779293751.134,bytetrack,S3_multi_person,1,143,11.85,84.38,56.3,2,2,6,2,0,0,0,
1779293751.221,bytetrack,S3_multi_person,1,144,11.65,85.83,61.1,3,3,6,3,0,0,0,
1779293751.306,bytetrack,S3_multi_person,1,145,11.84,84.46,55.9,3,3,6,3,0,0,0,
1779293751.391,bytetrack,S3_multi_person,1,146,11.86,84.3,61.1,3,3,6,3,0,0,0,
1779293751.476,bytetrack,S3_multi_person,1,147,11.9,84.02,57.6,2,2,6,2,0,0,0,
1779293751.562,bytetrack,S3_multi_person,1,148,11.78,84.85,55.9,3,3,6,3,0,0,0,
1779293751.649,bytetrack,S3_multi_person,1,149,11.6,86.23,60.0,3,3,6,3,0,0,0,
1779293751.736,bytetrack,S3_multi_person,1,150,11.6,86.19,60.5,3,3,6,3,0,0,0,
1779293751.825,bytetrack,S3_multi_person,1,151,11.4,87.72,58.8,3,3,6,3,0,0,0,
1779293751.913,bytetrack,S3_multi_person,1,152,11.54,86.68,57.1,3,3,6,3,0,0,0,
1779293752.0,bytetrack,S3_multi_person,1,153,11.56,86.52,59.5,2,2,6,2,0,0,0,
1779293752.086,bytetrack,S3_multi_person,1,154,11.73,85.22,57.6,3,3,6,3,0,0,0,
1779293752.172,bytetrack,S3_multi_person,1,155,11.82,84.63,59.5,3,3,6,3,0,0,0,
1779293752.259,bytetrack,S3_multi_person,1,156,11.64,85.89,57.6,3,3,6,3,0,0,0,
1779293752.345,bytetrack,S3_multi_person,1,157,11.79,84.79,58.8,3,3,6,3,0,0,0,
1779293752.43,bytetrack,S3_multi_person,1,158,11.87,84.28,53.1,3,3,6,3,0,0,0,
1779293752.516,bytetrack,S3_multi_person,1,159,11.72,85.29,62.2,3,3,6,3,0,0,0,
