timestamp,model,scenario,run_id,frame,imgsz,fps_instant,latency_ms,cpu_percent,detections_count
1779316793.219,yolo11n,S4_walking_real,1,259,640,3.42,291.99,52.5,1
1779316793.513,yolo11n,S4_walking_real,1,260,640,3.4,293.8,49.6,1
1779316793.806,yolo11n,S4_walking_real,1,261,640,3.43,291.94,50.4,1
1779316794.1,yolo11n,S4_walking_real,1,262,640,3.42,292.74,52.5,1
1779316794.395,yolo11n,S4_walking_real,1,263,640,3.4,293.85,51.7,1
1779316794.688,yolo11n,S4_walking_real,1,264,640,3.42,292.08,51.7,1
1779316794.981,yolo11n,S4_walking_real,1,265,640,3.42,292.17,49.6,1
1779316795.275,yolo11n,S4_walking_real,1,266,640,3.42,292.14,51.7,1
1779316795.57,yolo11n,S4_walking_real,1,267,640,3.39,294.86,50.0,1
1779316795.865,yolo11n,S4_walking_real,1,268,640,3.41,293.2,52.1,1
1779316796.16,yolo11n,S4_walking_real,1,269,640,3.4,294.0,50.9,1
1779316796.457,yolo11n,S4_walking_real,1,270,640,3.38,296.19,53.7,1
1779316796.752,yolo11n,S4_walking_real,1,271,640,3.4,294.25,53.7,1
1779316797.047,yolo11n,S4_walking_real,1,272,640,3.4,294.13,50.0,1
1779316797.344,yolo11n,S4_walking_real,1,273,640,3.38,295.84,51.7,1
1779316797.643,yolo11n,S4_walking_real,1,274,640,3.36,297.99,50.0,1
1779316797.937,yolo11n,S4_walking_real,1,275,640,3.41,293.55,50.4,1
1779316798.231,yolo11n,S4_walking_real,1,276,640,3.42,292.76,50.9,1
1779316798.528,yolo11n,S4_walking_real,1,277,640,3.38,295.76,49.6,1
1779316798.82,yolo11n,S4_walking_real,1,278,640,3.43,291.58,50.9,1
1779316799.115,yolo11n,S4_walking_real,1,279,640,3.41,293.13,50.9,0
1779316799.41,yolo11n,S4_walking_real,1,280,640,3.4,293.96,52.1,0
1779316799.704,yolo11n,S4_walking_real,1,281,640,3.41,293.59,52.9,0
1779316799.997,yolo11n,S4_walking_real,1,282,640,3.42,292.27,49.6,0
1779316800.291,yolo11n,S4_walking_real,1,283,640,3.42,292.7,53.7,0
1779316800.587,yolo11n,S4_walking_real,1,284,640,3.39,294.83,52.5,0
1779316800.881,yolo11n,S4_walking_real,1,285,640,3.41,293.15,49.1,0
1779316801.175,yolo11n,S4_walking_real,1,286,640,3.42,292.07,52.1,0
1779316801.47,yolo11n,S4_walking_real,1,287,640,3.4,294.02,50.0,0
1779316801.765,yolo11n,S4_walking_real,1,288,640,3.4,294.03,50.4,0
1779316802.059,yolo11n,S4_walking_real,1,289,640,3.41,292.85,52.5,1
1779316802.353,yolo11n,S4_walking_real,1,290,640,3.41,292.97,50.9,1
1779316802.646,yolo11n,S4_walking_real,1,291,640,3.42,292.13,50.9,1
1779316802.94,yolo11n,S4_walking_real,1,292,640,3.42,292.08,50.9,1
1779316803.233,yolo11n,S4_walking_real,1,293,640,3.42,292.28,51.3,1
1779316803.529,yolo11n,S4_walking_real,1,294,640,3.39,295.05,52.1,2
1779316803.823,yolo11n,S4_walking_real,1,295,640,3.42,292.62,51.3,1
1779316804.115,yolo11n,S4_walking_real,1,296,640,3.43,291.56,50.9,1
1779316804.41,yolo11n,S4_walking_real,1,297,640,3.41,293.19,49.6,1
1779316804.703,yolo11n,S4_walking_real,1,298,640,3.42,292.62,51.3,1
1779316804.998,yolo11n,S4_walking_real,1,299,640,3.41,293.57,49.1,1
1779316805.291,yolo11n,S4_walking_real,1,300,640,3.42,292.47,51.7,1
1779316805.586,yolo11n,S4_walking_real,1,301,640,3.4,293.87,51.3,1
1779316805.88,yolo11n,S4_walking_real,1,302,640,3.41,292.96,51.7,1
1779316806.176,yolo11n,S4_walking_real,1,303,640,3.4,294.04,50.4,1
1779316806.487,yolo11n,S4_walking_real,1,304,640,3.22,310.54,51.6,2
1779316806.783,yolo11n,S4_walking_real,1,305,640,3.39,294.64,46.2,2
1779316807.079,yolo11n,S4_walking_real,1,306,640,3.39,295.1,51.7,2
1779316807.375,yolo11n,S4_walking_real,1,307,640,3.39,295.07,49.1,2
1779316807.67,yolo11n,S4_walking_real,1,308,640,3.41,293.56,51.3,2
1779316807.965,yolo11n,S4_walking_real,1,309,640,3.4,294.38,52.1,2
1779316808.26,yolo11n,S4_walking_real,1,310,640,3.4,293.78,52.1,2
1779316808.556,yolo11n,S4_walking_real,1,311,640,3.39,294.73,51.7,2
1779316808.849,yolo11n,S4_walking_real,1,312,640,3.42,292.69,50.9,2
1779316809.144,yolo11n,S4_walking_real,1,313,640,3.41,293.16,52.1,2
1779316809.44,yolo11n,S4_walking_real,1,314,640,3.39,294.95,51.3,2
1779316809.735,yolo11n,S4_walking_real,1,315,640,3.4,294.45,50.4,3
1779316810.029,yolo11n,S4_walking_real,1,316,640,3.41,292.96,51.3,2
1779316810.326,yolo11n,S4_walking_real,1,317,640,3.39,295.37,52.9,2
1779316810.621,yolo11n,S4_walking_real,1,318,640,3.4,294.39,53.3,2
1779316810.915,yolo11n,S4_walking_real,1,319,640,3.41,293.22,52.5,2
1779316811.209,yolo11n,S4_walking_real,1,320,640,3.42,292.35,52.1,2
1779316811.504,yolo11n,S4_walking_real,1,321,640,3.4,294.19,52.5,2
1779316811.8,yolo11n,S4_walking_real,1,322,640,3.4,294.34,50.9,2
1779316812.093,yolo11n,S4_walking_real,1,323,640,3.42,292.68,50.9,2
1779316812.389,yolo11n,S4_walking_real,1,324,640,3.39,294.75,53.7,2
1779316812.684,yolo11n,S4_walking_real,1,325,640,3.41,293.63,51.3,2
1779316812.979,yolo11n,S4_walking_real,1,326,640,3.4,293.74,47.2,2
1779316813.273,yolo11n,S4_walking_real,1,327,640,3.41,293.64,50.4,1
1779316813.568,yolo11n,S4_walking_real,1,328,640,3.41,293.66,53.7,1
1779316813.863,yolo11n,S4_walking_real,1,329,640,3.4,294.0,48.2,1
1779316814.158,yolo11n,S4_walking_real,1,330,640,3.41,293.41,51.3,1
1779316814.455,yolo11n,S4_walking_real,1,331,640,3.37,296.82,50.8,1
1779316814.75,yolo11n,S4_walking_real,1,332,640,3.41,293.28,50.9,1
1779316815.044,yolo11n,S4_walking_real,1,333,640,3.41,293.66,52.9,1
1779316815.344,yolo11n,S4_walking_real,1,334,640,3.36,297.76,52.2,1
