timestamp,phase,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages,raw_decision_messages
1779518631.092,C1,P1_dynamic_multi_person_C1,1,171,13.72,72.87,73.5,4,0,0,0,0,,0
1779518631.177,C1,P1_dynamic_multi_person_C1,1,172,13.56,73.75,74.3,4,0,0,0,0,,0
1779518631.263,C1,P1_dynamic_multi_person_C1,1,173,13.45,74.35,71.9,4,0,0,0,0,,0
1779518631.347,C1,P1_dynamic_multi_person_C1,1,174,13.73,72.86,69.7,5,0,0,0,0,,0
1779518631.433,C1,P1_dynamic_multi_person_C1,1,175,13.56,73.73,75.0,5,0,0,0,0,,0
1779518631.518,C1,P1_dynamic_multi_person_C1,1,176,13.5,74.06,77.8,4,0,0,0,0,,0
1779518631.619,C1,P1_dynamic_multi_person_C1,1,177,11.26,88.83,67.6,4,0,0,0,0,,0
1779518631.706,C1,P1_dynamic_multi_person_C1,1,178,13.08,76.48,63.6,4,0,0,0,0,,0
1779518631.791,C1,P1_dynamic_multi_person_C1,1,179,13.72,72.87,71.9,5,0,0,0,0,,0
1779518631.875,C1,P1_dynamic_multi_person_C1,1,180,13.69,73.04,71.9,5,0,0,0,0,,0
1779518631.96,C1,P1_dynamic_multi_person_C1,1,181,13.66,73.18,69.7,6,0,0,0,0,,0
1779518632.044,C1,P1_dynamic_multi_person_C1,1,182,13.7,72.99,71.9,7,0,0,0,0,,0
1779518632.128,C1,P1_dynamic_multi_person_C1,1,183,13.7,73.0,72.2,5,0,0,0,0,,0
1779518632.215,C1,P1_dynamic_multi_person_C1,1,184,13.3,75.19,72.7,6,0,0,0,0,,0
1779518632.299,C1,P1_dynamic_multi_person_C1,1,185,13.73,72.85,72.7,8,0,0,0,0,,0
1779518632.383,C1,P1_dynamic_multi_person_C1,1,186,13.77,72.59,67.7,7,0,0,0,0,,0
1779518632.468,C1,P1_dynamic_multi_person_C1,1,187,13.74,72.76,70.6,7,0,0,0,0,,0
1779518632.553,C1,P1_dynamic_multi_person_C1,1,188,13.54,73.85,74.3,7,0,0,0,0,,0
1779518632.639,C1,P1_dynamic_multi_person_C1,1,189,13.38,74.73,75.7,8,0,0,0,0,,0
1779518632.724,C1,P1_dynamic_multi_person_C1,1,190,13.78,72.55,71.4,7,0,0,0,0,,0
1779518632.808,C1,P1_dynamic_multi_person_C1,1,191,13.74,72.8,72.2,5,0,0,0,0,,0
1779518632.893,C1,P1_dynamic_multi_person_C1,1,192,13.51,74.0,77.1,7,0,0,0,0,,0
1779518632.978,C1,P1_dynamic_multi_person_C1,1,193,13.67,73.16,72.7,8,0,0,0,0,,0
1779518633.062,C1,P1_dynamic_multi_person_C1,1,194,13.76,72.65,69.7,8,0,0,0,0,,0
1779518633.146,C1,P1_dynamic_multi_person_C1,1,195,13.79,72.52,69.7,8,0,0,0,0,,0
1779518633.232,C1,P1_dynamic_multi_person_C1,1,196,13.41,74.56,73.5,4,0,0,0,0,,0
1779518633.317,C1,P1_dynamic_multi_person_C1,1,197,13.66,73.22,75.0,4,0,0,0,0,,0
1779518633.401,C1,P1_dynamic_multi_person_C1,1,198,13.72,72.89,70.6,6,0,0,0,0,,0
1779518633.485,C1,P1_dynamic_multi_person_C1,1,199,13.74,72.76,73.5,5,0,0,0,0,,0
1779518633.571,C1,P1_dynamic_multi_person_C1,1,200,13.55,73.8,73.5,6,0,0,0,0,,0
1779518633.657,C1,P1_dynamic_multi_person_C1,1,201,13.46,74.27,72.7,5,0,0,0,0,,0
1779518633.741,C1,P1_dynamic_multi_person_C1,1,202,13.71,72.91,69.7,6,0,0,0,0,,0
1779518633.826,C1,P1_dynamic_multi_person_C1,1,203,13.54,73.86,72.2,8,0,0,0,0,,0
1779518633.911,C1,P1_dynamic_multi_person_C1,1,204,13.57,73.68,72.7,4,0,0,0,0,,0
1779518633.996,C1,P1_dynamic_multi_person_C1,1,205,13.62,73.41,71.0,4,0,0,0,0,,0
1779518634.081,C1,P1_dynamic_multi_person_C1,1,206,13.65,73.26,74.3,6,0,0,0,0,,0
1779518634.166,C1,P1_dynamic_multi_person_C1,1,207,13.66,73.23,73.0,7,0,0,0,0,,0
1779518634.252,C1,P1_dynamic_multi_person_C1,1,208,13.35,74.92,75.0,8,0,0,0,0,,0
