frame,timestamp,fps,latency_ms,cpu_percent,detections_count,active_tracks,track_ids,labels,directions,proximities,risk_scores,missing_tracks
671,1778953130.43,11.54,86.06,60.0,1,1,1,person,center,0.85,0.63,0
672,1778953130.52,11.55,85.9,57.6,1,1,1,person,center,0.85,0.63,0
673,1778953130.6,11.63,85.3,57.6,1,1,1,person,center,0.85,0.63,0
674,1778953130.69,11.61,85.45,54.8,1,1,1,person,center,0.85,0.63,0
675,1778953130.77,11.71,84.77,61.1,1,1,1,person,center,0.85,0.63,0
676,1778953130.86,11.55,85.88,60.0,1,1,1,person,center,0.85,0.63,0
677,1778953130.95,11.67,85.05,56.3,1,1,1,person,center,0.85,0.63,0
678,1778953131.04,11.34,87.55,62.2,1,1,1,person,center,0.85,0.63,0
679,1778953131.12,11.66,85.11,60.6,1,1,1,person,center,0.85,0.63,0
680,1778953131.21,11.76,84.41,57.6,1,1,1,person,center,0.85,0.63,0
681,1778953131.29,11.68,84.99,61.1,1,1,1,person,center,0.85,0.63,0
